"","name","comment","date","rating","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1141","Mitchell","However, i…","24 Feb 2024",3,0,0,0,0,0,0,0,0,0,0
"1142","Footfingerz","I love the Matrix trilogy. This is the one I like the least. Way too much information being dumped on you. Still has a bunch of scenes that absolutely rock.","29 Feb 2024",4,0,0,0,0,1,0,0,0,0,3
"1143","John","Super fun film. More wackier than the first.","29 Feb 2024",3,0,1,0,0,1,0,0,0,0,1
"1144","rodentOnHR","That's how it is with people - nobody cares how it works as long as it works","01 Aug 2020",4,0,1,0,0,0,0,0,0,0,0
"1145","Joaozinhodbr","Keanu Reeves, King of the 4 star movie.","29 Feb 2024",3,0,1,0,0,1,0,0,1,0,2
"1146","joe","I loved this","29 Feb 2024",3,0,0,0,0,0,0,0,0,0,0
"1147","WAK3YYY","It should have been an animated series, but there's some DOPE philosophical moments in here.","",3,0,0,0,0,1,0,0,1,0,1
"1148","mateuszzz","1のほうが面白いけど2もいい、より社会の話という点が強くなっている気がする。自分だったらマトリックス内で生きる方を選ぶかも。尊師は1より2が好きらしい。","01 Mar 2024",3,0,0,0,0,0,0,0,0,0,0
"1149",NA,"Filme mediano, mas com boas cenas de ação e de Se**....Dá pra perceber uma piora no roteiro e em diálogos perto do primeiro filme, e algumas cenas desgraçadas de ruins tipo a da Percephone pedindo um beijo pro Neo, tipo, pra que fazer uma cena dessa ? É até constrangedor, 5/10",NA,NA,0,0,0,0,0,0,0,0,0,0
"1150",NA,"unrealistic neo didn't get pegged by trinity",NA,NA,0,0,0,0,0,0,0,0,0,0
"1151",NA,".",NA,NA,0,0,0,0,0,0,0,0,0,0
"1152",NA,"""WHERE'S MY PUSS-!""",NA,NA,0,0,0,0,0,0,0,0,0,0
"1153",NA,"Le début de la fin",NA,NA,0,0,0,0,0,0,0,0,0,0
"1154",NA,"rozrusznik",NA,NA,0,0,0,0,0,0,0,0,0,0
"1155","SamuelWillmore","Don't know why people say ""stop after the original matrix"" this one kicks ass!","",4,0,0,0,0,0,0,0,0,1,0
"1156","mary♡","can't stress enough how much I need Trinity's gender","01 Mar 2024",4,0,0,0,0,0,0,0,0,1,0
"1157","Jack lad","fate as another system of control <3 the matrix series is always gonna be about living your truth and celebrating the most human thing aka free will, and I love it sm","06 Feb 2020",0,0,2,0,0,2,0,0,3,1,3
"1158","greezman","shite","29 Feb 2024",4,0,0,0,0,0,0,0,0,0,0
"1159","TheNameIsDalt0n","I'm not going to pretend like I understood anything the architect was talking about. But purely because of the highway scene this gets 4 stars from me.","29 Feb 2024",3,0,0,0,0,0,0,0,1,1,1
"1160","ricvust","Side note: the bowling pin sound effect when Neo knocks over the Smiths was hilarious.","28 Feb 2024",3,0,0,0,0,1,0,1,0,0,1
"1161","Lana","Best scenes included Monica Bellucci.","29 Feb 2024",3,0,0,0,0,0,0,0,0,0,1
"1162","Soundarya","The rest was hard to keep up with. Something about Colonel Sanders watching over us and I’m assuming the set lights were really bright since everyone was wearing sunglasses.","26 Feb 2024",3,0,0,0,0,0,0,0,1,0,2
"1163","Roisin","decisamente più horny come film","29 Feb 2024",2,0,0,0,0,0,0,0,0,0,0
"1164","pye dog","Too “dad” movie","29 Feb 2024",0,0,0,0,0,0,0,0,0,0,0
"1165","Luc","I don't know why so many people did not like this sequel, cause I thought it was pretty good.","",4,0,4,0,0,2,0,1,2,0,2
"1166","ketkuemppu","It was original and expanded on the merits of the first film without replicating it. The highway action sequence went on a tad bit long for me, otherwise a pretty good film!","29 Feb 2024",2,0,3,0,0,2,0,1,2,0,3
"1167",NA,"Massively forgettable",NA,NA,0,0,0,0,0,0,0,0,0,0
"1168",NA,"Ass",NA,NA,0,0,0,0,0,0,0,0,1,0
"1169",NA,"still cool but not quite as cool as the first one",NA,NA,0,0,0,0,0,0,0,0,0,1
"1170",NA,"This is like Neo/Trinity fanfiction where saving the world constantly interrupts their steamy cuddling.",NA,NA,0,0,0,0,0,0,0,1,0,0
"1171",NA,"You know like when a fanfic writer becomes too popular and their fanfic gets too long because the writer smelled their own farts too intensely.",NA,NA,0,1,0,0,0,0,0,0,0,1
"1172",NA,"i love The Wachowskis anyway",NA,NA,0,0,0,0,1,0,0,0,0,1
"1173","mchd_alessandre","this fight scene versus 500 Smith is so ridiculous","29 Feb 2024",3,3,0,1,1,0,0,0,1,3,0
"1174","James Pagen","How did the franchise go so long? And leave me falling asleep where previously I had been gripped? All I remember from this film is snoring as the Architect drones on and on and on and on...","",1,0,1,0,0,0,2,1,0,2,0
"1175","Dre","Percebe-se um leve desgaste de ideia criativa, eu me pergunto se a ideia inicial era somente um unico filme ou se uma pausa entre anos deixaria esse filme ruim.","29 Feb 2024",3,0,0,0,0,0,0,0,0,0,0
"1176","Brandon Koenemann","I have decided this movie fucks. It’s a bit too long and bloated, but there is a lot to love here. This is much better than most blockbuster sequels we get nowadays.","28 Feb 2024",4,0,1,1,0,1,0,0,0,1,1
"1177","MMAADX (Jame's forehead)","Wtf just happened","28 Feb 2024",2,0,0,0,0,0,0,0,0,0,0
"1178","Vicxiou","um dos melhores filmes da franquia amei","29 Feb 2024",4,0,0,0,0,0,0,0,0,0,0
"1179","kenzie","Love really conquers all, I fear","28 Feb 2024",4,1,0,0,1,1,0,0,0,1,1
"1180","TheGrand547","Great extension of the themes of the first, while being bogged down with irrelevant character work that is tiring. Fights are still very well done.","28 Feb 2024",3,0,0,0,0,0,0,0,0,1,0
"1181","Santiago Conzonno","Digna de su predecesora, me parece que sirve como puente para la ultima entrega.","28 Feb 2024",3,0,0,0,0,0,0,0,0,0,0
"1182","jake2000w","I don’t hate this. In fact it’s quite fun most of the time. It also fundamentally doesn’t work. The Wachowskis clearly knew what they wanted to get out of each scene, they just didn’t actually finish writing the scenes. Every other scene consists of the main characters being talked at, not with, by some less interesting character about so philosophical idea. There are some interesting topics touched on, but nothing is discussed because the leads never say anything in response.…","28 Feb 2024",3,1,2,1,1,1,1,0,2,2,4
"1183","George_Jones","What an ugly looking film","29 Feb 2024",0,0,0,1,0,0,0,0,0,1,0
"1184","Natã","werk","28 Feb 2024",4,0,0,0,0,0,0,0,0,0,0
"1185","eaclrph𐙚","French is a fantastic language: « nom de Dieu de putain de bordel de merde, de saloperies, de connard d’enculé de ta mère »","28 Feb 2024",3,0,0,0,0,0,0,0,0,0,0
"1186","KishKapeesh","Putting on Mona Lisa Overdrive grants me the superpower to arrive 5 minutes late to an engagement rather than 30","28 Feb 2024",4,0,1,0,0,0,1,0,0,1,0
"1187","dthanks1988","This review may contain spoilers. I can handle the truth.","28 Feb 2024",3,0,0,0,0,0,0,0,1,0,1
"1188","cord_gamer","Bad computer movie","28 Feb 2024",4,1,0,1,1,0,1,0,0,1,0
"1189","Lucas","I only recommend if you really enjoyed the aesthetic of the Matrix. If you do god your gonna love this slop","28 Feb 2024",4,0,1,1,1,2,0,0,2,1,4
"1190","SanAndres","da famosa série “melhor do que a última vez que eu vi”.","28 May 2003",2,0,0,0,0,0,0,0,0,0,0
"1191","3la2","This one is hard to rate. It was made worse specifically because of the sequel. Does it mean this particular one is bad??","28 Feb 2024",3,1,1,1,2,0,2,0,0,2,0
"1192","totte17b","Ironically, the whole ""love is stronger than everything"" here is better and more fleshed out than the first one, but it's also way more prominent, so if you didn't like but ignored that part from the first, this makes it a more integral part of the Matrix equation.Speaking of other parts of the core Matrix identity that aren't as ""iconic"" or cool, Zion and the sentinels, I heard they play an EVEN bigger part in the third? let's see.…","28 Feb 2024",2,0,0,0,0,1,0,0,0,0,3
"1193","marcus","my girl wouldn't let that kiss slide we aint saving shit on this one","28 Feb 2024",3,1,1,1,0,1,0,1,0,1,1
"1194","FlickFeels","there's a guy that deliberately chooses to be french and programs cakes to make women cum","21 Sep 2018",2,0,0,0,0,0,0,0,0,0,0
"1195","charlo__","- The Shape","28 Feb 2024",3,0,0,0,0,0,0,0,0,0,1
"1196","ana","Bon…c’est la redescente là","27 Feb 2024",NA,0,0,0,0,0,0,0,0,0,0
"1197",NA,"de verdad los outfits 🖤",NA,NA,0,0,0,0,0,0,0,0,0,0
"1198","Dan","1996. Bound. ""Let's prove ourselves by showing we can deliver with a $6 million budget.""","27 Feb 2024",3,0,0,0,0,0,0,0,1,1,1
"1199","relentlessrsb","1999. The Matrix. ""Let's show them we can change the game with only a $60 million budget.""","28 Feb 2024",3,0,0,0,1,0,0,0,2,0,0
"1200","elle","2003. The Matrix Reloaded. ""WHAT IF WE JUST BUILT OUR OWN HIGHWAY THO???""","27 Feb 2024",3,0,0,0,0,0,0,0,0,0,0
"1201","PiggyWiggy","That said, I really have come around on this movie a lot. Had they cut some things and tightened the editing, you could have had one great Matrix sequel instead of the mixed bag split…","28 Feb 2024",2,0,1,0,0,0,0,0,0,1,0
"1202","plamarco","7.0","27 Feb 2024",3,0,0,0,0,0,0,0,0,0,0
"1203","caroline","This review may contain spoilers. I can handle the truth.","27 Feb 2024",4,0,0,0,0,0,0,0,1,0,1
"1204","thefanboy10","first of all why the hell was there a like 10 minute long orgy scene in zion?? what did that do to progress the plot. be so fr. but anyways big question about the ending why does NOBODY just try like, normal cpr, AEDs, or perhaps a matrix hospital ?? they will still help and in trinity’s situation i know neo’s weird matrix grabbing the heart thing worked but jesus christ that was horrible to think about considering how much…","27 Feb 2024",3,2,2,3,3,1,2,0,1,3,2
"1205","caipirapunk","Just watched this out of principle - fight scenes were LONG and kinda boring.","27 Feb 2024",3,1,1,0,1,0,0,0,0,2,0
"1206","itzia💥","This is still kind of gas in its own way; I can’t not love how early 2000s blockbuster sequel-y it is. Also, the freeway sequence completely lives up to the hype and is a work of fucking art","27 Feb 2024",3,0,3,0,0,3,1,1,1,1,4
"1207","bianca","when neo is batting the hundreds of hugo wallaces trampling him and making them go flying and the cgi makes them go polar express mode is the most i’ve ever paid attention to a fight scene","27 Feb 2024",3,1,0,0,2,0,0,0,0,1,2
"1208","Winsberry","This is actually my favourite Matrix film. The world is explored in such a deeper and more philosophical way, and the story itself really benefits from that. Keanu Reeves kills it as Neo once again, and his relationship with Carrie Anne Moss’ Trinity has really evolved, which is what really makes this film so great. Both characters are acting much more warm around each other, and they are each others driving motivation. This film also features the best action sequences…","27 Feb 2024",3,0,0,0,0,0,0,0,0,0,1
"1209","Sethlikesfilms","hum(cena de sexo interminavel)","27 Feb 2024",NA,0,0,0,0,0,0,0,0,0,0
"1210",NA,"the rave scene in zion did something to me (derogatory)",NA,NA,2,0,2,1,1,1,1,1,2,1
"1211",NA,"Coolest car chase scene ever",NA,NA,0,0,0,0,0,0,0,0,1,0
"1212",NA,"I enjoyed it this time, more than the other few times I've watched it. Orgy scene aside, it was all pretty decent.",NA,NA,0,2,0,0,1,0,0,1,0,2
"1213",NA,"Once again, Hugo Weaving was great. I liked Smiths story of him breaking free of the Agents after being defeated by Neo. Despite there being a lot of him, I thought there wasn't enough of him in this one. But maybe that was left for the 3rd movie (I don't remember much of it).",NA,NA,0,1,0,0,0,1,0,0,1,0
"1214",NA,"The action was good, but a bit too noticeably CGI. Expecially when Neo fought against all of the Smith Clones.",NA,NA,0,1,0,0,1,0,1,2,0,2
"1215",NA,"This is what the action scenes in my head looking like as a kid7/10",NA,NA,0,0,0,0,0,0,0,0,0,1
"1216",NA,"Enjoyable I'm just not as interested by the storyline as I probably should be since it seems like there’s such a huge power gap between Neo and literally everyone else. It makes it hard to think anything bads going to happen when every enemy just gets their ass handed to them. But still the CGI is obviously great for the time since it’s The Matrix and that’s the part that makes you want to watch, helped by the great fight scene choreography.",NA,NA,2,3,2,3,0,1,0,0,4,1
"1217",NA,"Also Persephone>Trinity",NA,NA,0,0,0,0,0,0,0,0,0,0
"1218","danwhite00","This review may contain spoilers. I can handle the truth.","27 Feb 2024",5,0,0,0,0,0,0,0,1,0,1
"1219","Pauline","Is that a boat in a bottle. I want that boat.","31 Mar 2023",3,0,0,0,0,0,0,0,0,0,0
"1220","mmmaax","OK il mérite mieux. Mais j'ai rien compris alors quand je serai moins con je mettrai plus.","27 Feb 2024",3,0,0,0,0,0,0,0,0,0,0
"1221","Caleb Kumar-Peace","Some sequences on par with the first","27 Feb 2024",4,0,0,0,0,0,0,0,0,0,0
"1222","Phoenix","i need to try a slice of that cake","27 Feb 2024",4,0,0,0,0,0,0,0,0,0,0
"1223","Dillion","I think seeing Carrie-Anne Moss on the Ducati when I was a kid permanently altered my brain chemistry","27 Feb 2024",2,0,0,0,0,0,0,0,0,0,0
"1224","Lucashr29","The sincerity of this film and it's bizarre plot is honestly so incredibly refreshing, The irony poisoned modern action film offerings have nothing on the White dreadlock ghost men and Democratic council of leather trench coat wearing protagonists.","27 Feb 2024",3,1,2,1,2,1,1,1,2,2,5
"1225","AlexKTDN","What A Goofy Ahhh Movie.But Honestly Not As Bad As I Thought It Was Gonna Be.In No Way Is It As Good As Its Predecessor, But It Is Cheesy Goodness.","27 Feb 2024",2,1,3,1,1,2,1,2,2,1,2
"1226","WhittyGuy","Pese a que es entretenida, no está ni de lejos al nivel de la primera. Una secuela innecesaria que me hace pensar que realmente The Matrix estaba pensada como una película individual y no una saga. Miedo me da la siguiente.","26 Feb 2024",4,0,0,0,0,0,0,0,0,0,0
"1227","aleckxm","This is definitely an unpopular opinion, but I liked the direction that the sequels to the original movie takes. The original is a cult classic, and definitely the best of the franchise, but I firmly believe the action sequences in Reloaded are the best in the franchise. I love the hopelessness of Zion’s situation by the end of this movie, because it makes the conclusion of the third film so impactful.","26 Feb 2024",4,1,0,2,2,1,2,0,0,3,3
"1228","J","Of course, there’s definitely elements in this movie that felt unnecessary or out-of-the-blue, but overall it’s a great sequel to the original.","26 Feb 2024",5,0,1,0,0,0,1,0,0,0,0
"1229","vitorialuz","This review may contain spoilers. I can handle the truth.","27 Feb 2024",NA,0,0,0,0,0,0,0,1,0,1
"1230",NA,"it come wit bluetoof",NA,NA,0,0,0,0,0,0,0,0,0,1
"1231",NA,"Best part about this movie is that the emotional dialogue is along the lines of Trinity: I love you, Neo 😐Neo: i love you too 😐, forgive me for all of my emotion 😎😑Trinity: 😐I have never felt/expressed more feelings in my life 🫤",NA,NA,0,0,0,1,1,0,0,0,0,2
"1232",NA,"5 estrelas e meiaDr Neo cuidará disso",NA,NA,0,0,0,0,0,0,0,0,0,0
"1233","Logan","After nearly 2 years since watching The Matrix/Animatrix I finally decided to watch Reloaded. Love a lot of the world building and major action pieces but some parts just didn’t click as much as the first one did. I might enjoy it more on the rewatch or after Revolutions but still was a good time and an interesting sequel.","26 Feb 2024",3,0,6,1,1,4,0,2,3,0,8
"1234","beatriz","tipo assim tirando todas as cenas q envolvem pessoas se beijando o filme eh maneiro","26 Feb 2024",3,0,0,0,0,0,0,0,0,0,0
"1235","heloaf2","vc assiste o primeiro filme e dps assiste esse em seguida e fica extremamente decepcionado de tão ruim que é","26 Feb 2024",2,0,0,0,0,0,0,0,0,0,0
"1236","savkyrie","Not as good as when I was 12","26 Feb 2024",3,0,1,0,0,1,0,1,1,0,1
"1237","emircloud","la bunu icad eden mq dölü nerden esinlendin bu senaryoyu la bu filmi yaparken ne içtin anasını s2timin oğlu la arkadaş sövdü mü sövdü oluyor yanlış anlamayın lütfen ama la arkadaş piramit mi yaptın kule mi yaptın şuna bak yavv","27 Feb 2024",4,0,0,0,0,0,0,0,0,0,0
